"","year","Community.Name","PCTUNEMPLD","PCTNODIPLOMA","PCTPOV","PCTFEMALESEPARATD","POPWNPCT","PCTHFOFMNOHS","POP0_5PCT","PCTSPKENGNTWL","PCTFORBRN","PUBLICASSIST","PCT65POV","PCTFMINPOV","PCTCHLDPOV","PCTEMPFEMA","PCTLABFORCE","PCTRECSOC","MED_GRRNT","MED_MTMRG","HUMNR","PCTMBLHM","PCTAGRFRFSH","POPDENS"
"279","2016","Bordentown, NJ",4.4,2.3,6.3,1.1,76.9,14.9,6.1,2.1,3,0.6,9.5,3.4,3.8,62.5,72.7,26,1174,1986,5.4,0,0.3,4165.1
"280","2016","Boronda, CA",1.4,14.9,18.3,0,26.3,10,10.6,29.7,25,0,9,16.2,27.8,28,39.1,39.3,1413,987,4.8,0,14.5,2508.8
"281","2016","Borrego Springs, CA",9.9,8.9,11.5,3.7,67.1,11.5,8.2,15.5,19.6,0,5.8,6.8,11,38.5,50,45.2,1031,1511,4.3,24.6,22.2,54
"282","2016","Boston, MA",5.5,6.5,21.1,3,45.3,16.7,5.3,17.1,27.6,3.8,20.3,16.7,29.5,61.2,68.7,20,1369,2243,4.3,0.1,0.1,13609.3
"283","2016","Bostonia, CA",9.4,10.5,19,1,49.1,15.4,5.6,13.2,20.9,6,13.4,14.4,25.9,48.6,64.2,30.5,1281,1920,4.6,18.2,0.1,8440.3
"284","2016","Bothell East, WA",2.1,3.6,4.2,1.1,56.3,7.7,8.9,11.3,29.4,1.6,9.8,3,2,58.5,71.9,12.8,1404,2713,6.5,5.1,0.3,4835.2
"285","2016","Bothell West, WA",2.6,2.8,5.9,1,65.5,8.6,9.1,6.8,19.2,2.4,8.4,3.4,5.7,61.1,72.6,18.9,1416,2072,6.5,9.6,0.3,4768.1
"286","2016","Bothell, WA",4.4,3.5,6.7,1.4,69.4,9.4,7.1,8.2,18.9,2,3.8,4.2,8,57.6,70,23.5,1460,2120,5.7,8.7,0.8,3156.7
"287","2016","Boulder Creek, CA",7,4.9,11.3,1.1,82.5,12,5.7,0.7,3.4,0.1,21.3,5.5,26.3,60.2,69,27,1635,2251,4.9,1.2,4.1,591.3
"288","2016","Boulevard Gardens, FL",8.9,30.2,8.3,17.7,0.7,8,1.9,1,9.4,0,13.1,3.6,14.1,46.2,57.3,54.4,1422,1530,6.1,0,0,8420
"289","2016","Boulevard Park, WA",3.9,14.1,9.5,3.8,36.7,14.9,10.4,25.4,30.5,6.4,0,12.4,14.6,62.9,75.1,24.2,1054,1617,4.9,0,0,3054.5
"290","2016","Bourg, LA",4.7,13.1,23.8,0,82.9,11.7,3.4,0.7,1.2,1.6,20,16.6,28.4,49,62.3,27.1,646,1327,5.3,18.1,15.4,465.1
"291","2016","Boutte, LA",5.6,16.1,27.5,3,28.5,23.2,4.3,0.7,1.2,3.2,19.4,24.1,49.6,61.7,63.6,30.1,900,1027,5.4,17.4,2.7,188.7
"292","2016","Bowdoinham, ME",9.2,5.4,6.7,0,94.8,4.4,2.4,0.6,1,2.4,0,4.1,5.3,50.3,65.5,29.3,1270,1451,5.4,11,8.8,84.7
"293","2016","Bowers, DE",7.4,8.2,17.7,1.9,84.2,13.4,3.5,0.7,1.3,1.5,3,11.4,29.2,50,64.6,30.6,933,1482,5.3,14.5,1.3,1089.7
"294","2016","Boxford, MA",4.2,1.9,2.1,0,93,4.3,4.4,1.3,5.4,1,0,2.1,4.8,59.9,70.6,31.8,779,3114,9,0,0,347.9
"295","2016","Boyes Hot Springs, CA",5.3,9.1,7.5,3.6,48.7,10.6,4.9,24.2,27.8,1.6,3.2,3.6,8.3,63.2,74,22.8,1201,2215,4.5,0,2.7,6740
"296","2016","Boynton Beach, FL",6.8,7.5,16,3.9,51.9,13,5.6,16.2,22.6,2.5,10.3,11.9,21.6,51.8,62.1,37.3,1338,1424,4.8,1.7,0.2,4495.9
"297","2016","Bozrah, CT",5.2,3.6,4.2,0,93.1,7.3,4.1,3.2,5.2,1.3,0.6,2,2.1,63,70.6,33.2,1138,1605,6.5,0,1.2,130.7
"298","2016","Bradbury, CA",2,3.8,9.2,0.7,45.9,5.6,6.2,17,38.1,1.3,8.5,3,6.3,49.3,58.8,33.3,1188,4000,7.7,0,1.3,487.4
"299","2016","Bradenton Beach, FL",3.4,4.2,10.9,0.8,90.8,6.2,1.4,1,6.5,2.2,7.8,4,21.9,27.6,44.8,52.6,1036,1828,3.9,12.6,0.9,1744.1
"300","2016","Bradenton, FL",4.5,8.1,17.3,1.4,62.3,14.7,5.9,6.1,10.7,3.7,7.5,11.6,29.9,45.5,53.2,42.3,963,1191,4.5,5.6,1.1,3710.6
"301","2016","Bradley Beach, NJ",5.2,6.9,9.8,1.7,77.1,10.9,6.3,7.3,10.2,1.8,1.9,7.5,6.1,56.4,68.1,26.7,1237,2343,4.3,0,0,7003.5
"302","2016","Braintree Town, MA",4.7,3.8,5.8,2,81.5,12.3,5.8,6.7,14.9,2.7,8,4.6,7,60.2,69,33.1,1353,2155,6,0,0,2696
"303","2016","Brandon, FL",4.2,6,11.4,2.5,51.7,16.2,6.6,6.2,12.6,2.3,6.6,9.1,17.1,59.4,66.9,24.8,1112,1337,5.5,1.1,0.4,3317.1
"304","2016","Branford, CT",5.8,4.2,6,1,89.4,10,3.6,3.2,8,2.2,4.4,4.1,8.6,60.8,69,32.9,1202,2020,5.4,2.2,0.1,1285.9
"305","2016","Brazoria, TX",4.7,7.2,18.8,1.9,60.4,17.8,9.5,2.9,4,0.9,7.2,15.4,31.3,48.7,62.2,33.6,723,1157,4.9,10.2,1.9,1173.6
"306","2016","Brea, CA",4.4,3.9,7.2,1.3,46,12.8,6.9,9.2,20.4,1.4,5.1,4.8,7,60.3,68.7,25,1616,2470,5.6,5.6,0.4,3391.4
"307","2016","Breaux Bridge, LA",6.4,12.9,21.8,0.9,55,26,7.1,3.4,0.6,3.4,14.5,21.2,31,48.7,58.4,35.1,738,1272,5.3,11.2,10.9,1078.8
"308","2016","Bremen, ME",3.6,5.6,7,0,97.8,8.6,4.8,0.2,1.9,2.9,2.7,3.6,7.1,61.4,59.1,42.1,940,1238,5.3,5.4,7.5,52.1
"309","2016","Bremerton, WA",4.5,4.3,19.6,1.7,70.8,11.7,6.6,3.5,7.1,5.5,12.2,12.6,25.5,48.1,64.2,27.4,889,1387,5,2,0.8,1387.1
"310","2016","Brent, FL",5.2,9.8,18.7,3.1,52,19.9,4.7,2.4,5,3.4,8,13.1,38.3,54.2,61.2,36.4,832,954,5.4,9.4,0.3,2149.9
"311","2016","Brentwood, CA",4.7,4.4,7.4,1,53.1,10.5,6,8.7,15.6,3,4.4,4.5,9.4,52.2,63.3,31,1977,2496,6.7,1.3,1.4,3833
"312","2016","Brentwood, NY",4.6,13.5,12.4,3.3,18.1,20.9,7.3,37.6,42.9,3.7,11.2,10.8,17.2,58.2,69.5,24.9,1322,2312,5.8,0.3,0.5,5600.5
"313","2016","Brevig Mission, AK",19.2,20,53.8,3.9,0.7,33,14.9,3.9,0,17.6,15.4,51.9,56.9,41.1,56.1,20.9,875,800,4,0,1.1,164.2
"314","2016","Brewster, MA",6.8,1.3,4.3,0,97.6,12.5,0.8,0.5,0,3,0,0,0,49.6,50.9,50.2,896,1755,6.2,0,3,539.7
"315","2016","Briarcliff Manor, NY",2.6,1.9,2.5,0.5,78.1,5.3,3.4,3.7,12.5,1.3,6.8,0.9,1,42.9,56.6,34.4,1313,4000,7.3,0.5,0.6,1301.4
"316","2016","Briarcliffe Acres, SC",0.6,1.2,8.8,1.1,98.5,1.1,3.4,0.8,2.2,0,1.4,8.6,10,38,47,56,1438,3363,7.8,0,0,626.2
"317","2016","Brices Creek, NC",3.2,4.2,7.6,5.6,73.7,7.7,8.1,2.1,4.7,0,0,6.4,15.8,44.6,56.3,37.3,890,1631,6.6,10.5,2.2,491.6
"318","2016","Brick, NJ",5.1,5.4,6.7,1.3,86,11.5,4.7,3.4,6.8,1.4,6.7,4.5,8.6,54.9,64.3,38.8,1265,2036,5.9,0.3,0.2,2916.1
"319","2016","Bridge City, LA",7,12.7,26.7,3.5,28,25.1,5.6,12.2,15.1,3,20.8,26.9,34.6,52.7,61.9,30.5,832,1017,5,14,3.8,1594.4
"320","2016","Bridge City, TX",2.7,5.7,11,0,90.3,10.5,6,1.3,2.6,0.3,4.7,7.8,10.2,50.7,62.7,23.9,812,1398,5.7,8.2,1.8,1284.7
"321","2016","Bridgehampton, NY",2.2,3.9,2.2,2.9,67.9,5.7,5.3,0.8,12,0,5.4,1.2,0,50.5,56.6,56.4,1344,2456,6.6,0.3,7.3,98
"322","2016","Bridgeport, CT",10.5,12.1,22.1,3.2,21.7,24.6,7.2,23,28.7,5.7,14.4,19.1,32.9,56,69.1,25.9,1111,1970,4.8,0.1,0.2,9154.3
"323","2016","Bridgeton, NC",2.5,8.6,11.4,6.7,92.7,7.2,6.6,0,3.8,3.9,0,8.4,51.5,53.7,61.5,50.7,1072,1640,4.8,11.6,0,157.6
"324","2016","Bridgeton, NJ",6.3,19.6,30.4,5.7,16.6,30.6,9.6,27.8,23.6,9,21,29.5,40.3,51.2,53.2,25.7,996,1437,5.4,0.2,11.6,4079
"325","2016","Bridgewater, MA",6.4,5,19.2,0.2,79.2,9.8,4.6,5.1,7.4,0,5.6,12.2,30.8,60.2,68.3,31.2,1296,1991,4.4,0,0.7,3747.6
"326","2016","Bridgton, ME",2.5,4.4,12.3,1.5,97.9,9.8,2.9,0.9,2.1,0,2.5,10.4,6.7,54.9,59.3,41.4,824,1123,5.3,7.7,0,316
"327","2016","Brielle, NJ",3.4,1.6,1.9,0.9,90.9,6.4,2.8,1.7,3.3,1,2.5,0.6,0,58.2,66.6,36.1,1970,3038,7.2,0.3,0,2695.7
"328","2016","Brier, WA",2.7,3.5,6.1,0.4,79.9,3.9,4.6,3.6,10.9,0.6,2.6,3.8,11.8,65.7,71.7,26.9,1662,2136,6.8,1.1,0.4,3010.4
"329","2016","Brigantine, NJ",3.2,7.1,10.8,1.3,83.5,9.8,3.6,6.8,11.1,2.5,3.8,6.3,20.9,54.9,59.3,42.5,1230,2097,5.5,0.1,0.3,1445.7
"330","2016","Brightwaters, NY",3.3,2.1,1.5,2.3,86.4,10.5,4.7,0.7,4.9,0.7,0,0.7,2.7,66.3,69.7,31.2,1138,3430,7.6,0,0.3,3155.5
"331","2016","Brinnon, WA",2.9,10.7,12.5,1.1,94.1,11.9,3.2,0,5.1,7.5,2.4,14.3,27.2,22,31.4,67.1,721,1286,3.8,28.3,1.5,81.1
"332","2016","Briny Breezes, FL",0.5,6.7,8,0.9,98.7,4.3,0,1.1,7.2,1.1,4.5,4.7,59.1,14.5,21.6,80.1,1295,1375,3.3,84.8,3.8,12756.9
"333","2016","Brisbane, CA",3.9,2.2,4.5,1.7,41.6,8.2,5.9,8,23.9,4.8,0.5,2.1,0,62.1,73.3,20.4,1698,3214,5,4.3,0,1475.7
"334","2016","Bristol, RI",3.3,7,8.9,0.9,92.6,8,3.7,5.8,10.7,1.8,8,6.5,7.6,56.5,61.1,34.8,1001,1895,5.6,0,0.7,2279.1
"335","2016","Bristol/New Harbor/Pemaquid, ME",2.8,2.8,8.8,0,99.2,8.3,4.3,0,3.1,1.6,5.1,6.2,18.5,51.5,51.2,58.1,866,1118,5.6,4,10.3,81
"336","2016","Broad Creek, NC",9.2,5.3,24,3,85.9,11.4,1.6,0.7,2.2,4,14.2,21.2,41,54,67.6,27.6,1094,1200,5.3,21.8,0.6,760.6
"337","2016","Broadmoor, CA",6.5,2.9,4.1,0.8,17.8,11.5,2.6,25.6,52.7,1.4,3.4,2,3.3,60.8,72,26.5,1978,2640,5.3,0,0,11431.9
"338","2016","Broadview Park, FL",3.8,12.5,27.1,4.1,20.3,14.7,9.2,37.1,43.7,5.3,14.4,23.6,38,52.2,74.7,13.9,1062,1415,4.9,10.2,4.6,7545.4
"339","2016","Brockton, MA",7.2,9.4,18.2,4.1,39.6,24.3,7.4,19.5,27.1,7.2,12.7,15.2,27.7,58.7,67.7,32.8,1022,1781,5.6,0.2,0.3,4444.6
"340","2016","Bronson, FL",3.7,11.9,20.5,4.1,62.2,24.6,4.9,1.2,2.5,3.9,9.3,17.7,34.7,34.4,40.2,49.9,619,882,4.8,29.5,6.1,203.4
"341","2016","Bronx/City Island, NY",7.5,14.2,30.5,6.4,9.6,30.5,7.5,26,34.9,7.2,24.4,27.6,42.8,48.4,59.5,24.7,1098,2379,3.9,0.1,0.1,34135.6
"342","2016","Bronxville, NY",5.3,1.1,3.4,1.3,88.1,6.3,4.7,2.6,12.9,0.8,4,2.4,2.4,46.2,62.6,28.7,2648,4000,6.7,0,0.1,6661.7
"343","2016","Brookdale, CA",5.2,1.8,16.2,0,83.7,5.2,5.4,5.2,8.5,4.5,13.9,8.6,0,68.4,72.1,15.1,797,3125,5.9,1.3,0,635.8
"344","2016","Brookhaven, NY",4.6,10.6,9.6,2.8,79.5,5.7,5.5,2.7,12.8,4.6,17.4,1.1,1.4,52.2,59.1,35.7,1376,3151,6.9,0,0.7,621.2
"345","2016","Brookhaven, PA",6,6.8,4.3,0.7,93.2,10,7.2,2.1,4.8,3.5,5.2,2.3,3.1,59.1,68.3,34.2,1146,1604,6.3,0,0.5,4711.5
"346","2016","Brookings, OR",3.7,3.8,10.7,0.2,82.5,7.4,5.7,1.1,3.7,3.1,12.2,6.9,5.1,40.4,50.4,44.8,960,1516,5.1,2,4.2,1654.4
"347","2016","Brooklawn, NJ",7.5,8.2,15.1,4,82,22.7,3.3,8.8,11,8.7,6.5,10.6,40.1,58.8,71.5,29.3,1191,1464,5.9,0,0,3988.1
"348","2016","Brooklin, ME",1.6,4.5,5.4,4.1,96.7,6.5,3.6,0.9,3.5,1.1,6.2,2.6,8.3,49.7,54,51.2,971,993,5.8,5.5,9.2,46.9
"349","2016","Brookline, MA",3.2,1.3,12.4,1.5,71.6,6.7,4.8,9.6,26,1.1,8.3,5.5,7.6,61,68.6,22.3,2005,3042,4.8,0,0.1,8767.3
"350","2016","Brooklyn/Sheepshead Bay, NY",5.7,10.1,22.7,3.9,35.8,19.1,7.4,23.1,37.2,4.6,22.6,18.9,32.1,54.1,63.6,23.2,1262,2659,4,0.1,0.1,37342.5
"351","2016","Brookridge, FL",3,9.1,9.4,0,83,9.5,2.3,4.6,8,0.5,6.8,8.5,4.5,31.7,36.1,70.9,979,740,5.2,80.5,0,1769.2
"352","2016","Brooks, ME",6.6,5.9,22.7,0,92.3,8.5,2.9,0.5,0.4,6.1,13.3,19.3,35.8,53,58.1,45.8,590,956,4.8,13.3,3.7,32.5
"353","2016","Brookside, DE",5,6.9,10.7,2.4,61.6,13.6,7.9,5.6,13,2.2,8.3,6.4,14.5,53.8,66.3,27.2,1093,1374,6.2,0,1.5,3506.8
"354","2016","Brooksville, FL",5.5,11.7,20.7,1.3,80.3,14.6,6.8,2.6,4.2,2.1,10,18.9,26.5,34.8,46,46.4,738,1160,4.8,29.6,0.3,705
"355","2016","Brooksville, ME",1.6,3.1,6.6,1.5,93.9,5.8,1,0.7,3.7,0.8,3.9,3.2,7,49.8,56.5,53,679,1205,5.9,2.2,7.5,27.4
"356","2016","Brooktrails, CA",9.4,8.1,16,0,80.5,8.3,10.9,1.1,1.6,1.8,9,10.5,14.3,63.3,67.1,30.5,1271,1388,4.9,0,0.8,516.9
"357","2016","Brookville, NY",3,1,2.7,0.5,71.1,4.5,1.9,3.8,14.9,0.9,0,1.6,2.2,48.7,55.3,27.1,3200,4000,9,1.5,0,900.6
"358","2016","Broomall, PA",3.1,3.9,4.4,0.9,86.8,7.4,5.9,8,13.4,1.2,3.8,3,7.8,55.7,63.2,39.5,1198,2104,6.7,0,0.1,3783.6
"359","2016","Broussard, LA",3.1,6.6,10.4,2.1,76.6,9.6,8.4,1.9,3.7,0.4,17.7,6.2,8.5,62.7,72.6,25.5,839,1360,5.5,8,18.1,602.5
"360","2016","Browns Mills, NJ",7.8,9.3,13.5,3.7,59.7,20.1,5.2,4.6,7.5,4.1,4.4,11.4,22.5,56.4,66.6,27.2,1065,1428,5.7,7.1,0.4,2044.9
"361","2016","Brownsville, FL",11.6,17.7,42.4,5.2,1.4,32.5,6.9,19.6,21.4,6,35.7,34.3,53.4,39.4,52.7,35.3,718,1085,4.4,3.9,0,6956.6
"362","2016","Brownsville, TX",5.3,14.4,32.8,5.5,4.8,24.3,8.5,33.9,29.9,2.8,27.2,30.1,45.1,45.6,56.5,27.4,644,1074,5.1,4.9,1.8,1375.2
"363","2016","Brownville, NJ",6.9,2.1,3.2,0,69.8,7.2,8.4,8.9,18,0,5.8,1.8,5.6,61.5,73.3,26.6,1623,2321,5.3,0,0,2883.2
"364","2016","Brunswick, GA",7,14.3,36,3.9,26.7,27.2,7.3,5.6,7.1,1.3,14.9,32.7,52.2,51.6,59.6,36,699,972,5.1,2.6,0.9,936.4
